Hybridization REF	GSM115896	GSM115897	GSM115898	GSM115899	GSM115900	GSM115901
Affymetrix:CompositeSequence:Mouse430A_2:1432181_s_at	0.008057	0.665527	0.165527	0.046143	0.008057	0.00415
Affymetrix:CompositeSequence:Mouse430A_2:1432187_at	0.432373	0.533936	0.665527	0.665527	0.466064	0.915771
Affymetrix:CompositeSequence:Mouse430A_2:1432188_s_at	0.559326	0.037598	0.533936	0.030273	0.884277	0.466064
Affymetrix:CompositeSequence:Mouse430A_2:1432189_a_at	0.095215	0.008057	0.067627	0.19458	0.037598	0.246094
Affymetrix:CompositeSequence:Mouse430A_2:1432190_at	0.432373	0.633789	0.334473	0.334473	0.466064	0.334473
Affymetrix:CompositeSequence:Mouse430A_2:1432195_s_at	0.018555	0.000732	0.001221	0.000244	0.010742	0.010742
Affymetrix:CompositeSequence:Mouse430A_2:1432207_a_at	0.366211	0.030273	0.334473	0.533936	0.056152	0.334473
Affymetrix:CompositeSequence:Mouse430A_2:1432211_a_at	0.334473	0.398926	0.001221	0.080566	0.080566	0.064209
Affymetrix:CompositeSequence:Mouse430A_2:1432227_at	0.188477	0.219482	0.799805	0.018555	0.77417	0.870361
Affymetrix:CompositeSequence:Mouse430A_2:1432235_at	0.19458	0.626465	0.149658	0.111572	0.149658	0.018555
Affymetrix:CompositeSequence:Mouse430A_2:1432236_a_at	0.366211	0.19458	0.850342	0.773682	0.633789	0.72583
Affymetrix:CompositeSequence:Mouse430A_2:1432249_a_at	0.904785	0.904785	0.997803	0.975098	0.94165	0.567627
Affymetrix:CompositeSequence:Mouse430A_2:1432255_at	0.366211	0.753906	0.780518	0.828613	0.780518	0.975098
Affymetrix:CompositeSequence:Mouse430A_2:1432263_a_at	0.000244	0.000244	0.000732	0.00415	0.001953	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1432264_x_at	0.010742	0.001221	0.00293	0.046143	0.010742	0.01416
Affymetrix:CompositeSequence:Mouse430A_2:1432269_a_at	0.023926	0.001953	0.091553	0.046143	0.567627	0.080566
Affymetrix:CompositeSequence:Mouse430A_2:1432270_a_at	0.001953	0.000732	0.017334	0.00415	0.01416	0.00293
Affymetrix:CompositeSequence:Mouse430A_2:1432271_a_at	0.023926	0.000732	0.023926	0.018555	0.023926	0.056152
Affymetrix:CompositeSequence:Mouse430A_2:1432272_a_at	0.80542	0.91626	0.219482	0.19458	0.19458	0.696289
Affymetrix:CompositeSequence:Mouse430A_2:1432273_a_at	0.753906	0.953857	0.633789	0.27417	0.432373	0.334473
Affymetrix:CompositeSequence:Mouse430A_2:1432275_at	0.72583	0.71875	0.398926	0.828613	0.888428	0.466064
Affymetrix:CompositeSequence:Mouse430A_2:1432281_a_at	0.633789	0.904785	0.432373	0.219482	0.828613	0.901123
Affymetrix:CompositeSequence:Mouse430A_2:1432282_a_at	0.19458	0.466064	0.904785	0.601074	0.334473	0.334473
Affymetrix:CompositeSequence:Mouse430A_2:1432287_a_at	0.828613	0.80542	0.916016	0.780518	0.398926	0.80542
Affymetrix:CompositeSequence:Mouse430A_2:1432295_a_at	0.5	0.432373	0.601074	0.780518	0.904785	0.780518
Affymetrix:CompositeSequence:Mouse430A_2:1432296_a_at	0.974365	0.432373	0.466064	0.888428	0.726318	0.219482
Affymetrix:CompositeSequence:Mouse430A_2:1432301_a_at	0.991455	0.888428	0.80542	0.780518	0.26709	0.037598
Affymetrix:CompositeSequence:Mouse430A_2:1432312_a_at	0.27417	0.72583	0.665527	0.665527	0.919434	0.366211
Affymetrix:CompositeSequence:Mouse430A_2:1432322_at	0.35791	0.753906	0.129639	0.111572	0.753906	0.080566
Affymetrix:CompositeSequence:Mouse430A_2:1432329_a_at	0.111572	0.390137	0.466064	0.018555	0.665527	0.095215
Affymetrix:CompositeSequence:Mouse430A_2:1432331_a_at	0.432373	0.567627	0.601074	0.976074	0.72583	0.5
Affymetrix:CompositeSequence:Mouse430A_2:1432332_a_at	0.780518	0.888428	0.929199	0.828613	0.533936	0.904785
Affymetrix:CompositeSequence:Mouse430A_2:1432344_a_at	0.74707	0.524658	0.696289	0.601074	0.246094	0.633789
Affymetrix:CompositeSequence:Mouse430A_2:1432346_a_at	0.72583	0.780518	0.601074	0.976074	0.633789	0.601074
Affymetrix:CompositeSequence:Mouse430A_2:1432349_a_at	0.366211	0.19458	0.5	0.19458	0.657715	0.080566
Affymetrix:CompositeSequence:Mouse430A_2:1432350_at	0.665527	0.423096	0.901123	0.457764	0.72583	0.303711
Affymetrix:CompositeSequence:Mouse430A_2:1432360_a_at	0.665527	0.994141	0.80542	0.753906	0.976074	0.828613
Affymetrix:CompositeSequence:Mouse430A_2:1432367_a_at	0.000244	0.366211	0.696289	0.303711	0.067627	0.456299
Affymetrix:CompositeSequence:Mouse430A_2:1432372_a_at	0.870361	0.696289	0.919434	0.633789	0.601074	0.533936
Affymetrix:CompositeSequence:Mouse430A_2:1432377_x_at	0.559082	0.633789	0.80542	0.246094	0.753906	0.095215
Affymetrix:CompositeSequence:Mouse430A_2:1432381_a_at	0.466064	0.780518	0.567627	0.696289	0.80542	0.633789
Affymetrix:CompositeSequence:Mouse430A_2:1432384_a_at	0.358154	0.625244	0.457764	0.27417	0.001953	0.533936
Affymetrix:CompositeSequence:Mouse430A_2:1432385_a_at	0.929688	0.633789	0.72583	0.943848	0.888428	0.951416
Affymetrix:CompositeSequence:Mouse430A_2:1432392_at	0.601074	0.219482	0.080566	0.095215	0.188721	0.091553
Affymetrix:CompositeSequence:Mouse430A_2:1432394_a_at	0.000244	0.010742	0.00415	0.001953	0.037598	0.001953
Affymetrix:CompositeSequence:Mouse430A_2:1432399_a_at	0.398926	0.80542	0.665527	0.904785	0.962402	0.567627
Affymetrix:CompositeSequence:Mouse430A_2:1432400_at	0.457275	0.747314	0.432373	0.246094	0.753906	0.919922
Affymetrix:CompositeSequence:Mouse430A_2:1432405_a_at	0.525635	0.625244	0.850342	0.773682	0.929688	0.916016
Affymetrix:CompositeSequence:Mouse430A_2:1432408_a_at	0.991943	0.72583	0.366211	0.80542	0.665527	0.5
Affymetrix:CompositeSequence:Mouse430A_2:1432410_a_at	0.688721	0.398926	0.432373	0.633789	0.091797	0.45752
Affymetrix:CompositeSequence:Mouse430A_2:1432411_a_at	0.72583	0.962402	0.696289	0.303711	0.929688	0.559082
Affymetrix:CompositeSequence:Mouse430A_2:1432414_at	0.657471	0.5	0.953857	0.72583	0.753906	0.980469
Affymetrix:CompositeSequence:Mouse430A_2:1432415_at	0.457764	0.239258	0.696289	0.303711	0.398926	0.008057
Affymetrix:CompositeSequence:Mouse430A_2:1432416_a_at	0.000244	0.000244	0.000244	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1432417_a_at	0.432373	0.850342	0.665527	0.334473	0.960938	0.095215
Affymetrix:CompositeSequence:Mouse430A_2:1432418_a_at	0.753906	0.366211	0.953857	0.023926	0.149658	0.456299
Affymetrix:CompositeSequence:Mouse430A_2:1432419_a_at	0.018555	0.188477	0.246094	0.665527	0.466064	0.780518
Affymetrix:CompositeSequence:Mouse430A_2:1432426_a_at	0.080566	0.334473	0.080566	0.053711	0.366211	0.023926
Affymetrix:CompositeSequence:Mouse430A_2:1432430_a_at	0.19458	0.696289	0.398926	0.533936	0.144531	0.72583
Affymetrix:CompositeSequence:Mouse430A_2:1432431_s_at	0.01416	0.219482	0.111572	0.171387	0.018555	0.26709
Affymetrix:CompositeSequence:Mouse430A_2:1432432_a_at	0.5	0.72583	0.999268	0.688721	0.850342	0.951416
Affymetrix:CompositeSequence:Mouse430A_2:1432435_s_at	0.45752	0.037598	0.067627	0.746094	0.19458	0.219482
Affymetrix:CompositeSequence:Mouse430A_2:1432436_a_at	0.593262	0.601074	0.601074	0.466064	0.334473	0.423584
Affymetrix:CompositeSequence:Mouse430A_2:1432444_a_at	0.000244	0.000244	0.001221	0.008057	0.056152	0.001221
Affymetrix:CompositeSequence:Mouse430A_2:1432453_a_at	0.424072	0.5	0.149658	0.171387	0.27417	0.080566
Affymetrix:CompositeSequence:Mouse430A_2:1432459_a_at	0.165527	0.696289	0.008057	0.008057	0.303711	0.095215
Affymetrix:CompositeSequence:Mouse430A_2:1432462_a_at	0.696289	0.665527	0.998047	0.904785	0.129639	0.665527
Affymetrix:CompositeSequence:Mouse430A_2:1432466_a_at	0.171387	0.334473	0.037598	0.005859	0.018555	0.008057
Affymetrix:CompositeSequence:Mouse430A_2:1432474_a_at	0.030273	0.533936	0.149658	0.665527	0.149658	0.056152
Affymetrix:CompositeSequence:Mouse430A_2:1432478_a_at	0.398926	0.046143	0.067627	0.366211	0.398926	0.013428
Affymetrix:CompositeSequence:Mouse430A_2:1432479_at	0.888428	0.904785	0.665527	0.904785	0.601074	0.80542
Affymetrix:CompositeSequence:Mouse430A_2:1432480_a_at	0.904785	0.633789	0.932373	0.601074	0.962402	0.822998
Affymetrix:CompositeSequence:Mouse430A_2:1432486_a_at	0.334473	0.213135	0.32666	0.095215	0.246094	0.334473
Affymetrix:CompositeSequence:Mouse430A_2:1432488_a_at	0.023926	0.00415	0.000732	0.023926	0.72583	0.000732
Affymetrix:CompositeSequence:Mouse430A_2:1432490_a_at	0.149658	0.601074	0.828613	0.27417	0.5	0.491699
Affymetrix:CompositeSequence:Mouse430A_2:1432491_at	0.919434	0.72583	0.919434	0.601074	0.969727	0.98584
Affymetrix:CompositeSequence:Mouse430A_2:1432492_a_at	0.389893	0.000244	0.010742	0.00415	0.000244	0.111572
Affymetrix:CompositeSequence:Mouse430A_2:1432499_a_at	0.932373	0.665527	0.870361	0.888428	0.962402	0.976074
Affymetrix:CompositeSequence:Mouse430A_2:1432503_a_at	0.424072	0.943848	0.303711	0.27417	0.366211	0.828613
Affymetrix:CompositeSequence:Mouse430A_2:1432517_a_at	0.27417	0.303711	0.366211	0.14917	0.111572	0.044189
Affymetrix:CompositeSequence:Mouse430A_2:1432526_a_at	0.067627	0.000732	0.398926	0.023926	0.056152	0.27417
Affymetrix:CompositeSequence:Mouse430A_2:1432533_a_at	0.601074	0.870361	0.98584	0.688721	0.5	0.981445
Affymetrix:CompositeSequence:Mouse430A_2:1432538_a_at	0.19458	0.023926	0.665527	0.018555	0.046143	0.018555
Affymetrix:CompositeSequence:Mouse430A_2:1432539_a_at	0.056152	0.533936	0.466064	0.398926	0.432373	0.696289
Affymetrix:CompositeSequence:Mouse430A_2:1432543_a_at	0.398926	0.5	0.601074	0.466064	0.466064	0.919434
Affymetrix:CompositeSequence:Mouse430A_2:1432558_a_at	0.129639	0.567627	0.19458	0.27417	0.111572	0.067627
Affymetrix:CompositeSequence:Mouse430A_2:1432622_a_at	0.888428	0.780518	0.27417	0.601074	0.303711	0.991943
Affymetrix:CompositeSequence:Mouse430A_2:1432623_at	0.27417	0.633789	0.398926	0.80542	0.80542	0.624756
Affymetrix:CompositeSequence:Mouse430A_2:1432628_at	0.095215	0.533936	0.601074	0.398926	0.533936	0.246094
Affymetrix:CompositeSequence:Mouse430A_2:1432634_at	0.781006	0.567627	0.828613	0.689209	0.932373	0.592285
Affymetrix:CompositeSequence:Mouse430A_2:1432635_a_at	0.780518	0.80542	0.5	0.567627	0.753906	0.799561
Affymetrix:CompositeSequence:Mouse430A_2:1432646_a_at	0.828613	0.828613	0.828613	0.884277	0.246094	0.624756
Affymetrix:CompositeSequence:Mouse430A_2:1432647_at	0.919434	0.466064	0.72583	0.80542	0.067627	0.366211
Affymetrix:CompositeSequence:Mouse430A_2:1432657_at	0.633789	0.665527	0.27417	0.27417	0.916016	0.601074
Affymetrix:CompositeSequence:Mouse430A_2:1432675_at	0.80542	0.601074	0.80542	0.969727	0.888428	0.954102
Affymetrix:CompositeSequence:Mouse430A_2:1432763_at	0.246094	0.398926	0.633789	0.780518	0.753906	0.850342
Affymetrix:CompositeSequence:Mouse430A_2:1432820_at	0.187744	0.334473	0.665527	0.466064	0.633789	0.466064
Affymetrix:CompositeSequence:Mouse430A_2:1432821_at	0.850342	0.932373	0.870361	0.334473	0.932373	0.432373
Affymetrix:CompositeSequence:Mouse430A_2:1432826_a_at	0.010742	0.00293	0.398926	0.005859	0.000732	0.080566
Affymetrix:CompositeSequence:Mouse430A_2:1432827_x_at	0.00415	0.000244	0.000244	0.000244	0.001221	0.000732
Affymetrix:CompositeSequence:Mouse430A_2:1432828_at	0.008057	0.171387	0.26709	0.043945	0.398926	0.129639
Affymetrix:CompositeSequence:Mouse430A_2:1432829_at	0.219482	0.828613	0.303711	0.5	0.633789	0.633789
Affymetrix:CompositeSequence:Mouse430A_2:1432834_at	0.398926	0.954346	0.850342	0.366211	0.844727	0.754395
Affymetrix:CompositeSequence:Mouse430A_2:1432835_at	0.753906	0.919434	0.665527	0.798584	0.780518	0.665527
Affymetrix:CompositeSequence:Mouse430A_2:1432845_at	0.077148	0.334473	0.303711	0.72583	0.366211	0.9021
Affymetrix:CompositeSequence:Mouse430A_2:1432848_a_at	0.5	0.303711	0.696289	0.80542	0.366211	0.633789
Affymetrix:CompositeSequence:Mouse430A_2:1432849_at	0.19458	0.171387	0.780518	0.828613	0.5	0.171387
Affymetrix:CompositeSequence:Mouse430A_2:1432862_at	0.80542	0.303711	0.888428	0.71875	0.533936	0.962402
Affymetrix:CompositeSequence:Mouse430A_2:1432863_a_at	0.567627	0.27417	0.870361	0.334473	0.780518	0.696289
Affymetrix:CompositeSequence:Mouse430A_2:1433029_at	0.219482	0.27417	0.976074	0.696289	0.080566	0.828613
Affymetrix:CompositeSequence:Mouse430A_2:1433052_at	0.772949	0.567627	0.19458	0.718506	0.633789	0.219482
Affymetrix:CompositeSequence:Mouse430A_2:1433139_at	0.665527	0.466064	0.601074	0.334473	0.989014	0.772949
Affymetrix:CompositeSequence:Mouse430A_2:1433140_a_at	0.850342	0.665527	0.953857	0.850342	0.919434	0.99585
Affymetrix:CompositeSequence:Mouse430A_2:1433144_at	0.036865	0.533936	0.870361	0.366211	0.017578	0.19458
Affymetrix:CompositeSequence:Mouse430A_2:1433156_at	0.334473	0.107178	0.219482	0.056152	0.030273	0.010742
Affymetrix:CompositeSequence:Mouse430A_2:1433210_at	0.74707	0.533936	0.601074	0.334473	0.665527	0.423828
Affymetrix:CompositeSequence:Mouse430A_2:1433211_at	0.780518	0.423828	0.773682	0.962402	0.780518	0.457764
Affymetrix:CompositeSequence:Mouse430A_2:1433407_at	0.334473	0.884033	0.850342	0.592773	0.239502	0.056152
Affymetrix:CompositeSequence:Mouse430A_2:1433408_a_at	0.334473	0.5	0.466064	0.72583	0.999268	0.018555
Affymetrix:CompositeSequence:Mouse430A_2:1433428_x_at	0.665527	0.633789	0.432373	0.533936	0.932373	0.80542
Affymetrix:CompositeSequence:Mouse430A_2:1433429_at	0.19458	0.19458	0.567627	0.129639	0.129639	0.432373
Affymetrix:CompositeSequence:Mouse430A_2:1433430_s_at	0.000732	0.018555	0.000244	0.023926	0.046143	0.018555
Affymetrix:CompositeSequence:Mouse430A_2:1433431_at	0.398926	0.27417	0.358398	0.018555	0.533936	0.149658
Affymetrix:CompositeSequence:Mouse430A_2:1433432_x_at	0.000244	0.000244	0.000244	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1433433_at	0.018555	0.080566	0.095215	0.030273	0.149658	0.144775
Affymetrix:CompositeSequence:Mouse430A_2:1433436_s_at	0.398926	0.432373	0.828613	0.466064	0.219482	0.056152
Affymetrix:CompositeSequence:Mouse430A_2:1433437_at	0.5	0.72583	0.828613	0.111572	0.994141	0.111572
Affymetrix:CompositeSequence:Mouse430A_2:1433438_x_at	0.941162	0.932373	0.953857	0.780518	0.129639	0.246094
Affymetrix:CompositeSequence:Mouse430A_2:1433439_at	0.001221	0.005859	0.030273	0.001953	0.00415	0.0354
Affymetrix:CompositeSequence:Mouse430A_2:1433440_x_at	0.037598	0.111572	0.188477	0.00415	0.129639	0.037598
Affymetrix:CompositeSequence:Mouse430A_2:1433442_at	0.001953	0.005859	0.056152	0.001221	0.005371	0.008057
Affymetrix:CompositeSequence:Mouse430A_2:1433443_a_at	0.067627	0.056152	0.056152	0.129639	0.334473	0.27417
Affymetrix:CompositeSequence:Mouse430A_2:1433444_at	0.018555	0.023926	0.037598	0.171387	0.391113	0.007568
Affymetrix:CompositeSequence:Mouse430A_2:1433445_x_at	0.124512	0.030273	0.030273	0.030273	0.077148	0.010742
Affymetrix:CompositeSequence:Mouse430A_2:1433446_at	0.067627	0.366211	0.023926	0.71875	0.665527	0.72583
Affymetrix:CompositeSequence:Mouse430A_2:1433447_x_at	0.000244	0.000244	0.000244	0.000244	0.001953	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1433448_at	0.018555	0.188477	0.188721	0.665527	0.80542	0.030273
Affymetrix:CompositeSequence:Mouse430A_2:1433450_at	0.633789	0.780518	0.888428	0.5	0.129639	0.953857
Affymetrix:CompositeSequence:Mouse430A_2:1433451_at	0.366211	0.567627	0.780518	0.567627	0.111572	0.870361
Affymetrix:CompositeSequence:Mouse430A_2:1433457_s_at	0.00415	0.018555	0.010498	0.00415	0.00415	0.19458
Affymetrix:CompositeSequence:Mouse430A_2:1433459_x_at	0.633789	0.129639	0.850342	0.303711	0.149658	0.601074
Affymetrix:CompositeSequence:Mouse430A_2:1433460_at	0.246094	0.149658	0.5	0.366211	0.953857	0.030273
Affymetrix:CompositeSequence:Mouse430A_2:1433461_at	0.01416	0.080566	0.010742	0.018555	0.056152	0.187988
Affymetrix:CompositeSequence:Mouse430A_2:1433462_a_at	0.72583	0.633789	0.657715	0.366211	0.953857	0.111572
Affymetrix:CompositeSequence:Mouse430A_2:1433463_at	0.001953	0.001953	0.00293	0.000732	0.018555	0.00415
Affymetrix:CompositeSequence:Mouse430A_2:1433467_at	0.000244	0.018555	0.01416	0.018555	0.696289	0.00293
Affymetrix:CompositeSequence:Mouse430A_2:1433470_a_at	0.005859	0.000244	0.000732	0.000732	0.005859	0.010742
Affymetrix:CompositeSequence:Mouse430A_2:1433471_at	0.000244	0.00415	0.095215	0.00415	0.010742	0.696289
Affymetrix:CompositeSequence:Mouse430A_2:1433472_x_at	0.000244	0.000244	0.001221	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1433473_x_at	0.067627	0.246094	0.665527	0.080566	0.398926	0.773926
Affymetrix:CompositeSequence:Mouse430A_2:1433474_at	0.246094	0.432373	0.850342	0.357178	0.111572	0.624512
Affymetrix:CompositeSequence:Mouse430A_2:1433475_a_at	0.000244	0.001953	0.056152	0.000732	0.067627	0.053711
Affymetrix:CompositeSequence:Mouse430A_2:1433476_at	0.000244	0.000244	0.01416	0.00415	0.046143	0.00415
Affymetrix:CompositeSequence:Mouse430A_2:1433477_at	0.366211	0.171387	0.72583	0.366211	0.696289	0.334473
Affymetrix:CompositeSequence:Mouse430A_2:1433478_at	0.067627	0.334473	0.067627	0.171387	0.696289	0.80542
Affymetrix:CompositeSequence:Mouse430A_2:1433479_at	0.19458	0.111572	0.046143	0.303711	0.171387	0.095215
Affymetrix:CompositeSequence:Mouse430A_2:1433480_at	0.030273	0.01416	0.018555	0.000732	0.129639	0.030273
Affymetrix:CompositeSequence:Mouse430A_2:1433482_a_at	0.111572	0.149658	0.525391	0.023926	0.111572	0.149658
Affymetrix:CompositeSequence:Mouse430A_2:1433483_s_at	0.753906	0.994141	0.953857	0.533936	0.998047	0.932373
Affymetrix:CompositeSequence:Mouse430A_2:1433485_x_at	0.111572	0.5	0.432373	0.19458	0.567627	0.774414
Affymetrix:CompositeSequence:Mouse430A_2:1433486_at	0.010254	0.01416	0.056152	0.000244	0.567627	0.005859
Affymetrix:CompositeSequence:Mouse430A_2:1433487_at	0.129639	0.187988	0.303711	0.533936	0.718506	0.213379
Affymetrix:CompositeSequence:Mouse430A_2:1433488_x_at	0.000244	0.001953	0.005859	0.010742	0.005859	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1433489_s_at	0.171387	0.491211	0.753906	0.080566	0.303711	0.432373
Affymetrix:CompositeSequence:Mouse430A_2:1433490_s_at	0.030273	0.046143	0.149658	0.095215	0.000732	0.01416
Affymetrix:CompositeSequence:Mouse430A_2:1433491_at	0.888428	0.219482	0.432373	0.171387	0.076904	0.431885
Affymetrix:CompositeSequence:Mouse430A_2:1433492_at	0.5	0.107178	0.601074	0.366211	0.567627	0.72583
Affymetrix:CompositeSequence:Mouse430A_2:1433493_at	0.99707	0.976074	0.976074	0.466064	0.919434	0.19458
Affymetrix:CompositeSequence:Mouse430A_2:1433494_at	0.99585	0.99585	0.780518	0.98877	0.888428	0.943848
Affymetrix:CompositeSequence:Mouse430A_2:1433495_at	0.023926	0.01416	0.037598	0.000244	0.00415	0.005859
Affymetrix:CompositeSequence:Mouse430A_2:1433496_at	0.046143	0.023926	0.023926	0.171387	0.246094	0.067627
Affymetrix:CompositeSequence:Mouse430A_2:1433497_at	0.008057	0.010742	0.056152	0.056152	0.018555	0.030273
Affymetrix:CompositeSequence:Mouse430A_2:1433502_s_at	0.037598	0.030273	0.095215	0.056152	0.303711	0.080566
Affymetrix:CompositeSequence:Mouse430A_2:1433504_at	0.19458	0.037598	0.466064	0.27417	0.398926	0.095215
Affymetrix:CompositeSequence:Mouse430A_2:1433507_a_at	0.000244	0.000244	0.000244	0.000244	0.000732	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1433508_at	0.001953	0.000732	0.080566	0.005859	0.018555	0.005859
Affymetrix:CompositeSequence:Mouse430A_2:1433509_s_at	0.74707	0.5	0.27417	0.72583	0.888428	0.962402
Affymetrix:CompositeSequence:Mouse430A_2:1433510_x_at	0.000244	0.000244	0.018555	0.005859	0.010742	0.001953
Affymetrix:CompositeSequence:Mouse430A_2:1433511_at	0.953857	0.624512	0.780518	0.828613	0.111572	0.665527
Affymetrix:CompositeSequence:Mouse430A_2:1433512_at	0.19458	0.056152	0.366211	0.095215	0.5	0.218994
Affymetrix:CompositeSequence:Mouse430A_2:1433513_x_at	0.000732	0.018555	0.000732	0.000732	0.010742	0.001221
Affymetrix:CompositeSequence:Mouse430A_2:1433514_at	0.000244	0.000732	0.001221	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1433515_s_at	0.037598	0.00293	0.27417	0.023926	0.27417	0.010742
Affymetrix:CompositeSequence:Mouse430A_2:1433516_a_at	0.000732	0.001221	0.129639	0.000732	0.052979	0.001953
Affymetrix:CompositeSequence:Mouse430A_2:1433517_at	0.753906	0.943848	0.665527	0.943848	0.998047	0.901123
Affymetrix:CompositeSequence:Mouse430A_2:1433518_at	0.00415	0.303711	0.023926	0.219482	0.592773	0.456299
Affymetrix:CompositeSequence:Mouse430A_2:1433519_at	0.000244	0.000732	0.030273	0.00293	0.046143	0.037598
Affymetrix:CompositeSequence:Mouse430A_2:1433520_at	0.008057	0.525391	0.111572	0.171387	0.171387	0.095215
Affymetrix:CompositeSequence:Mouse430A_2:1433521_at	0.000244	0.001953	0.001953	0.023926	0.018555	0.030273
Affymetrix:CompositeSequence:Mouse430A_2:1433527_at	0.001953	0.000244	0.00415	0.01416	0.000732	0.001953
Affymetrix:CompositeSequence:Mouse430A_2:1433530_at	0.00293	0.000244	0.000244	0.001953	0.030273	0.000732
Affymetrix:CompositeSequence:Mouse430A_2:1433531_at	0.001953	0.008057	0.171387	0.149658	0.013184	0.398926
Affymetrix:CompositeSequence:Mouse430A_2:1433532_a_at	0.845215	0.80542	0.246094	0.828613	0.943848	0.533936
Affymetrix:CompositeSequence:Mouse430A_2:1433533_x_at	0.171387	0.567627	0.00293	0.129639	0.067627	0.27417
Affymetrix:CompositeSequence:Mouse430A_2:1433534_a_at	0.001953	0.001953	0.001953	0.008057	0.018555	0.013184
