Hybridization REF	GSM115896	GSM115897	GSM115898	GSM115899	GSM115900	GSM115901
Affymetrix:CompositeSequence:Mouse430A_2:1415832_at	52.6	148.2	106.8	178.2	528.1	627.1
Affymetrix:CompositeSequence:Mouse430A_2:1415833_x_at	70225.5	81564.1	69565.6	51393.3	35206.5	51570
Affymetrix:CompositeSequence:Mouse430A_2:1415834_at	24.4	22	38.3	645.6	639.5	490.3
Affymetrix:CompositeSequence:Mouse430A_2:1415835_at	208.8	268.7	1815	1195.6	2198.8	1725.8
Affymetrix:CompositeSequence:Mouse430A_2:1415836_at	6945.4	606.8	95.4	76.7	3410.5	151.5
Affymetrix:CompositeSequence:Mouse430A_2:1415837_at	754.7	633.4	193	404.6	2677.5	5021.6
Affymetrix:CompositeSequence:Mouse430A_2:1415838_at	1831.5	3237.9	2892.5	1484.9	2036.7	2436.6
Affymetrix:CompositeSequence:Mouse430A_2:1415839_a_at	130278.2	79136.6	82580.3	120646.4	41700.8	60275.2
Affymetrix:CompositeSequence:Mouse430A_2:1415840_at	13433.3	11273.8	5096.7	3461.4	6787.8	6930.3
Affymetrix:CompositeSequence:Mouse430A_2:1415841_at	6793.9	6324.5	2264.4	6149.5	9379.2	4505.8
Affymetrix:CompositeSequence:Mouse430A_2:1415842_at	1438.7	142.2	254.5	663	2472.5	1064.2
Affymetrix:CompositeSequence:Mouse430A_2:1415843_at	453.9	895.5	1293.5	148	157.2	101.1
Affymetrix:CompositeSequence:Mouse430A_2:1415844_at	61.6	314.9	71.8	319.6	84.4	43.7
Affymetrix:CompositeSequence:Mouse430A_2:1415845_at	835.5	150.9	34	1115.7	634.8	101.6
Affymetrix:CompositeSequence:Mouse430A_2:1415846_a_at	305	294.8	267.9	813.4	2092.8	135.5
Affymetrix:CompositeSequence:Mouse430A_2:1415847_at	234.4	310.1	153	198.6	170.8	435.2
Affymetrix:CompositeSequence:Mouse430A_2:1415848_at	318	66.9	873.9	1079.4	1100.8	77.9
Affymetrix:CompositeSequence:Mouse430A_2:1415849_s_at	6958	3058.7	8299.9	9757.4	11196.7	9144.4
Affymetrix:CompositeSequence:Mouse430A_2:1415850_at	19822.5	31229.9	27510.8	22319.6	12771.6	29700.2
Affymetrix:CompositeSequence:Mouse430A_2:1415851_a_at	11537.5	7057.1	8837.2	6446.1	7027.8	8416.7
Affymetrix:CompositeSequence:Mouse430A_2:1415852_at	9035.6	10843.6	5738.5	2879.7	4096.5	9208.8
Affymetrix:CompositeSequence:Mouse430A_2:1415853_at	1186.3	49.4	1424.7	909.3	1960.5	217.5
Affymetrix:CompositeSequence:Mouse430A_2:1415854_at	767	704.8	50.1	116.6	3508.8	1582.2
Affymetrix:CompositeSequence:Mouse430A_2:1415855_at	515.6	872.1	95.9	451.9	1934.7	765.8
Affymetrix:CompositeSequence:Mouse430A_2:1415856_at	13730.9	15608.8	13379.6	5991.2	4892.1	118
Affymetrix:CompositeSequence:Mouse430A_2:1415857_at	6925	9901.6	2414.2	3872.8	1808.7	2614.2
Affymetrix:CompositeSequence:Mouse430A_2:1415858_at	5122.8	9072.7	4647.7	12990.1	6040.5	11023.2
Affymetrix:CompositeSequence:Mouse430A_2:1415859_at	5398.5	7611.4	8230.4	5734.2	6800.3	5610.4
Affymetrix:CompositeSequence:Mouse430A_2:1415860_at	1359.2	1633.9	2216.6	2845.4	2929	3322.5
Affymetrix:CompositeSequence:Mouse430A_2:1415861_at	711.3	27.6	17.9	24.4	89.5	1839.4
Affymetrix:CompositeSequence:Mouse430A_2:1415862_at	148.9	20.1	632.9	369.7	66.2	329.3
Affymetrix:CompositeSequence:Mouse430A_2:1415863_at	45175.3	35907.3	24787.5	26400.8	20766.2	33023.8
Affymetrix:CompositeSequence:Mouse430A_2:1415864_at	731.1	700.6	51.7	1331.4	35.9	1397.5
Affymetrix:CompositeSequence:Mouse430A_2:1415865_s_at	666.2	3336.3	400.3	4169.1	82	10220.3
Affymetrix:CompositeSequence:Mouse430A_2:1415866_at	3153.4	7002.6	4358.7	7100.4	6351.3	4797.1
Affymetrix:CompositeSequence:Mouse430A_2:1415867_at	29615.2	32532.9	37193.3	36494.1	40193.8	33890.7
Affymetrix:CompositeSequence:Mouse430A_2:1415868_at	218.2	85.4	33.5	1097.8	64	190
Affymetrix:CompositeSequence:Mouse430A_2:1415869_a_at	6913.1	4453.1	2677.4	5562.7	823.3	6776.4
Affymetrix:CompositeSequence:Mouse430A_2:1415870_at	2975.9	5801.6	4916.2	3289.3	4420.1	2008.2
Affymetrix:CompositeSequence:Mouse430A_2:1415871_at	151.8	79.5	1792.8	100.4	1153.8	97.5
Affymetrix:CompositeSequence:Mouse430A_2:1415872_at	35828.3	48493.3	46647.2	37151	51851.6	37483.4
Affymetrix:CompositeSequence:Mouse430A_2:1415873_a_at	5226.5	3804.1	3942.2	2758.2	4119.2	3427.3
Affymetrix:CompositeSequence:Mouse430A_2:1415874_at	159.9	54.1	808.8	921.2	51.8	52
Affymetrix:CompositeSequence:Mouse430A_2:1415875_at	2053.3	409.3	3405.1	1319.1	3450.2	1504.5
Affymetrix:CompositeSequence:Mouse430A_2:1415876_a_at	48363.9	40077.4	24833.3	30051.2	28716.6	41114.4
Affymetrix:CompositeSequence:Mouse430A_2:1415877_at	49.9	117.7	106.9	597.1	259.7	785.1
Affymetrix:CompositeSequence:Mouse430A_2:1415878_at	3493.5	1590.1	1776.2	6631.5	959.4	220.3
Affymetrix:CompositeSequence:Mouse430A_2:1415879_a_at	96590.9	77382.8	74386.1	55489.3	35211.7	38825.3
Affymetrix:CompositeSequence:Mouse430A_2:1415880_a_at	8462.7	12685.8	7202.2	3724.9	5481.2	12967.3
Affymetrix:CompositeSequence:Mouse430A_2:1415881_at	4086.2	4322.3	3238	2366.2	66.6	7200.2
Affymetrix:CompositeSequence:Mouse430A_2:1415882_at	10897.7	17046.5	6463.4	5390.7	5272.6	7096.6
Affymetrix:CompositeSequence:Mouse430A_2:1415883_a_at	90.8	89.7	131.2	424.9	293.6	139.4
Affymetrix:CompositeSequence:Mouse430A_2:1415884_at	1330.7	415.3	255.2	2877.1	591.2	338.2
Affymetrix:CompositeSequence:Mouse430A_2:1415885_at	56.8	342	590.5	5249.5	3445.2	397.4
Affymetrix:CompositeSequence:Mouse430A_2:1415886_at	1440.2	692.5	489.4	1228.4	2009.6	459.5
Affymetrix:CompositeSequence:Mouse430A_2:1415887_at	3140.9	2356.8	3268.2	3838.9	5683.9	1826.4
Affymetrix:CompositeSequence:Mouse430A_2:1415888_at	1481.5	2495.3	2111.3	1505.6	2118.4	1089.9
Affymetrix:CompositeSequence:Mouse430A_2:1415889_a_at	5127.5	2970.5	3906.4	5137.6	5378.4	4211.7
Affymetrix:CompositeSequence:Mouse430A_2:1415890_at	745.9	1222.8	2442.2	532.7	119.4	992.1
Affymetrix:CompositeSequence:Mouse430A_2:1415891_at	5348.6	2148.5	3541.1	3561.7	3155.8	3594.2
Affymetrix:CompositeSequence:Mouse430A_2:1415892_at	1770.5	2570.5	347	245	1235	1407
Affymetrix:CompositeSequence:Mouse430A_2:1415893_at	117.6	910.9	675.3	76.5	979.3	89.9
Affymetrix:CompositeSequence:Mouse430A_2:1415894_at	223.9	116.7	1828	812.5	836.2	475.6
Affymetrix:CompositeSequence:Mouse430A_2:1415895_at	5011.5	383	566.1	1210.5	251.1	4082.6
Affymetrix:CompositeSequence:Mouse430A_2:1415896_x_at	3467.3	91.9	487.1	1451.3	235.7	576.4
Affymetrix:CompositeSequence:Mouse430A_2:1415897_a_at	257.4	105.8	560	56.9	466.7	515.3
Affymetrix:CompositeSequence:Mouse430A_2:1415898_at	141.4	366.4	2911.1	2301	2641.5	1941.8
Affymetrix:CompositeSequence:Mouse430A_2:1415899_at	834.9	381.3	197.9	108.3	243.8	68.7
Affymetrix:CompositeSequence:Mouse430A_2:1415900_a_at	595.2	849.4	1129.2	1659.5	861.4	895.6
Affymetrix:CompositeSequence:Mouse430A_2:1415901_at	49.4	1035.6	1053.1	38.6	255.4	2015.2
Affymetrix:CompositeSequence:Mouse430A_2:1415902_at	68.8	401.1	495.2	1342.3	1254.9	1583.1
Affymetrix:CompositeSequence:Mouse430A_2:1415903_at	2355.2	1839.1	4241.6	3721.5	2375.4	1685.7
Affymetrix:CompositeSequence:Mouse430A_2:1415904_at	8755.8	497.1	85.8	914.2	1711.4	1457.3
Affymetrix:CompositeSequence:Mouse430A_2:1415905_at	53	360.2	301.5	70.1	213.5	227.4
Affymetrix:CompositeSequence:Mouse430A_2:1415906_at	324141.2	359718.1	320872.6	274619.9	287271.7	255707.8
Affymetrix:CompositeSequence:Mouse430A_2:1415907_at	6013.4	1622.6	1961.5	1377.3	1658.9	172.8
Affymetrix:CompositeSequence:Mouse430A_2:1415908_at	274.2	732.2	293.5	709.5	107.3	220
Affymetrix:CompositeSequence:Mouse430A_2:1415909_at	10171.2	10303.3	3329.5	4208.2	3486.8	6328.6
Affymetrix:CompositeSequence:Mouse430A_2:1415910_s_at	1832.9	2022.2	1659.9	1132.7	4447.1	5715.6
Affymetrix:CompositeSequence:Mouse430A_2:1415911_at	5939.7	5208.5	7206.2	2935.4	1763.6	3296.7
Affymetrix:CompositeSequence:Mouse430A_2:1415912_a_at	1968.4	3375.9	1053.6	787.8	2390.7	2625.1
Affymetrix:CompositeSequence:Mouse430A_2:1415913_at	2101.8	1012	194.9	1036	566.1	900
Affymetrix:CompositeSequence:Mouse430A_2:1415914_at	18832.3	38685.3	44340.4	16181.4	11422.8	15656.9
Affymetrix:CompositeSequence:Mouse430A_2:1415915_at	16172.2	17345.5	22201.4	24420.4	11403.8	23223.9
Affymetrix:CompositeSequence:Mouse430A_2:1415916_a_at	13055.8	9985.4	5692.9	5710.1	9091.1	15357.2
Affymetrix:CompositeSequence:Mouse430A_2:1415917_at	8610.2	6194.2	3480.5	1689	2271.5	12946.9
Affymetrix:CompositeSequence:Mouse430A_2:1415918_a_at	1991.3	207.8	2883	647.7	2781.9	6322.7
Affymetrix:CompositeSequence:Mouse430A_2:1415919_at	807.1	212.2	2191	1615.6	2521.3	1090.1
Affymetrix:CompositeSequence:Mouse430A_2:1415920_at	5484.7	3699.5	7503.6	8368	10188.8	5002.1
Affymetrix:CompositeSequence:Mouse430A_2:1415921_a_at	357.6	1334.4	1658.6	59.6	108.3	1362.9
Affymetrix:CompositeSequence:Mouse430A_2:1415922_s_at	758.1	41.1	1740.6	175	225.3	681.7
Affymetrix:CompositeSequence:Mouse430A_2:1415923_at	384	24.4	1007.5	1050.2	460	20.6
Affymetrix:CompositeSequence:Mouse430A_2:1415924_at	977.8	739.4	1633.3	760.7	1636.9	632.4
Affymetrix:CompositeSequence:Mouse430A_2:1415925_a_at	12397	1987.3	4264.3	12292.3	1319.2	26638
Affymetrix:CompositeSequence:Mouse430A_2:1415926_at	3946.2	854.1	3508.5	6095.7	1997.9	7657.5
Affymetrix:CompositeSequence:Mouse430A_2:1415927_at	5778.3	112.2	100	142.6	1691.4	798.2
Affymetrix:CompositeSequence:Mouse430A_2:1415928_a_at	6935.5	6702.4	5319.5	6799.1	4810.4	11206.2
Affymetrix:CompositeSequence:Mouse430A_2:1415929_at	1647.9	1488.4	3400.6	390.6	145.2	9579.4
Affymetrix:CompositeSequence:Mouse430A_2:1415930_a_at	7979.1	7284	8900.4	5355.1	5547.5	7348.8
Affymetrix:CompositeSequence:Mouse430A_2:1415931_at	42.6	143.9	1719	442.6	1059.1	703.8
Affymetrix:CompositeSequence:Mouse430A_2:1415932_x_at	89.9	1398.6	250.4	130.3	116.8	311.9
Affymetrix:CompositeSequence:Mouse430A_2:1415933_a_at	14666.4	11444.3	10457.1	16272.9	9451.7	13772.1
Affymetrix:CompositeSequence:Mouse430A_2:1415934_at	4144.2	4746.4	4848.6	5285.5	4231.1	1275.9
Affymetrix:CompositeSequence:Mouse430A_2:1415935_at	181.9	906.3	2766.6	523.2	2005.9	1188.2
Affymetrix:CompositeSequence:Mouse430A_2:1415936_at	31.4	4910.1	16476	16329	31672.7	16782.2
Affymetrix:CompositeSequence:Mouse430A_2:1415937_s_at	777.1	697.3	1093.6	1646.9	1487.5	120.1
Affymetrix:CompositeSequence:Mouse430A_2:1415938_at	639.7	363.1	1921.7	795.1	2149.5	80.8
Affymetrix:CompositeSequence:Mouse430A_2:1415939_at	1878.9	985.6	2478.4	4012.6	2997.8	1370.5
Affymetrix:CompositeSequence:Mouse430A_2:1415940_at	1897.7	294.2	781.3	1796.8	61.5	29.6
Affymetrix:CompositeSequence:Mouse430A_2:1415941_s_at	4502.9	1721.5	910.3	4394.2	905	164.2
Affymetrix:CompositeSequence:Mouse430A_2:1415942_at	26745.2	30822.1	34639.7	23898.4	17320.3	24066.1
Affymetrix:CompositeSequence:Mouse430A_2:1415943_at	59.3	38.8	146.6	687.8	99.8	44.9
Affymetrix:CompositeSequence:Mouse430A_2:1415944_at	1140.8	236.3	1691.2	2161	524.9	210.4
Affymetrix:CompositeSequence:Mouse430A_2:1415945_at	1910.6	596.3	128	117.5	253.6	356.7
Affymetrix:CompositeSequence:Mouse430A_2:1415946_at	876.3	1288.6	112.9	144.3	808.2	687.9
Affymetrix:CompositeSequence:Mouse430A_2:1415947_at	2103.1	1191.2	4957.6	1485.8	1345.9	813.4
Affymetrix:CompositeSequence:Mouse430A_2:1415948_at	1066.5	4171.5	7468.3	5443.2	3025.8	5126.7
Affymetrix:CompositeSequence:Mouse430A_2:1415949_at	415.9	737.7	603	832.5	112.6	1021.4
Affymetrix:CompositeSequence:Mouse430A_2:1415950_a_at	2029.1	2074.7	4797.9	3706.3	6462.5	3758.3
Affymetrix:CompositeSequence:Mouse430A_2:1415951_at	149.2	573.5	1072.8	301.5	2140.1	1681.3
Affymetrix:CompositeSequence:Mouse430A_2:1415952_at	2934.2	2630.5	467.3	2498.7	2327	676.8
Affymetrix:CompositeSequence:Mouse430A_2:1415953_s_at	877.1	997.7	606.7	3281.6	2925.4	1677.7
Affymetrix:CompositeSequence:Mouse430A_2:1415954_at	839.6	658.2	235.9	724.2	235.2	301.7
Affymetrix:CompositeSequence:Mouse430A_2:1415955_x_at	2276.6	5426.8	3335.1	5938.8	6188.4	5185.6
Affymetrix:CompositeSequence:Mouse430A_2:1415956_a_at	497.9	492.1	2492.9	1427.7	103.8	471.7
Affymetrix:CompositeSequence:Mouse430A_2:1415957_a_at	4108.1	6690.6	6731.2	4399.4	778.8	3004.7
Affymetrix:CompositeSequence:Mouse430A_2:1415958_at	148.7	83.7	419.8	274.8	571.5	73.7
Affymetrix:CompositeSequence:Mouse430A_2:1415959_at	35	41.5	263.8	150.5	1431.7	700.5
Affymetrix:CompositeSequence:Mouse430A_2:1415960_at	32.8	808	796.3	84.3	52.2	95.2
Affymetrix:CompositeSequence:Mouse430A_2:1415961_at	6069.3	8694.8	777.3	6935	7584.3	2071.3
Affymetrix:CompositeSequence:Mouse430A_2:1415962_at	131954.3	166152.6	105572	63910	62179.2	72989.8
Affymetrix:CompositeSequence:Mouse430A_2:1415963_at	1897.7	2263	1744.9	1600.3	2702.6	980.3
Affymetrix:CompositeSequence:Mouse430A_2:1415964_at	908.3	11709.9	27600.7	47693.6	73567	75880.4
Affymetrix:CompositeSequence:Mouse430A_2:1415965_at	32.9	101	1057.2	1069.2	744.6	839
Affymetrix:CompositeSequence:Mouse430A_2:1415966_a_at	21676.8	64185.8	10100.8	15534.1	17860.9	27073.6
Affymetrix:CompositeSequence:Mouse430A_2:1415967_at	12328.7	22521.3	6350.5	6353.1	15876.1	10320.5
Affymetrix:CompositeSequence:Mouse430A_2:1415968_a_at	1138.5	26.3	284.8	279.6	875.6	1258.7
Affymetrix:CompositeSequence:Mouse430A_2:1415969_s_at	50	52.2	125.6	44	55.1	19.8
Affymetrix:CompositeSequence:Mouse430A_2:1415970_at	3233.5	3352.8	3020.3	1986.7	5347.2	2910
Affymetrix:CompositeSequence:Mouse430A_2:1415971_at	1081.2	1125.6	822.8	1557.5	339.8	913.8
Affymetrix:CompositeSequence:Mouse430A_2:1415972_at	353.1	39.2	873.5	30.4	1626.9	417.8
Affymetrix:CompositeSequence:Mouse430A_2:1415973_at	554	85.8	2976.4	198.7	1967.8	1506.9
Affymetrix:CompositeSequence:Mouse430A_2:1415974_at	189	50.1	1851.7	308.5	1685.1	129.9
Affymetrix:CompositeSequence:Mouse430A_2:1415975_at	411.7	733.6	59.6	2372.4	1527.2	897.4
Affymetrix:CompositeSequence:Mouse430A_2:1415976_a_at	1041.5	274.3	286.5	1864.3	2310.3	249.3
Affymetrix:CompositeSequence:Mouse430A_2:1415977_at	2198.8	2519.2	1896.1	2640.3	2809.6	1320.1
Affymetrix:CompositeSequence:Mouse430A_2:1415978_at	2063.8	81.5	2053.5	1056.9	304.8	499.3
Affymetrix:CompositeSequence:Mouse430A_2:1415979_x_at	166114.4	161686	116050.3	133047.2	67264.9	119025.3
Affymetrix:CompositeSequence:Mouse430A_2:1415980_at	12240.8	10429.3	4564.6	12090.8	8253.6	11905.9
Affymetrix:CompositeSequence:Mouse430A_2:1415981_at	1615.3	1654.5	1816.3	964.9	2098.9	2619
Affymetrix:CompositeSequence:Mouse430A_2:1415982_at	1115.4	2410.1	3435.7	4364.9	6528.4	4514.4
Affymetrix:CompositeSequence:Mouse430A_2:1415983_at	94051	100160.7	111928.1	115370.8	96565.1	155871.6
Affymetrix:CompositeSequence:Mouse430A_2:1415984_at	8608.2	3989.7	5554.3	3583.9	3174.2	2836.3
Affymetrix:CompositeSequence:Mouse430A_2:1415985_at	4198.9	2281	5140.2	6315	2642.4	674.3
Affymetrix:CompositeSequence:Mouse430A_2:1415986_at	4292.3	1210.5	2701.2	642.6	1124.2	2539.6
Affymetrix:CompositeSequence:Mouse430A_2:1415987_at	2145.6	2294.6	2304.8	2429.8	4560	494.9
Affymetrix:CompositeSequence:Mouse430A_2:1415988_at	1982.1	118.8	13703.2	8625.8	6128.4	2554.1
Affymetrix:CompositeSequence:Mouse430A_2:1415989_at	140	123.8	1043.3	504.2	1909.3	263.4
Affymetrix:CompositeSequence:Mouse430A_2:1415990_at	51175.9	25536.1	20379.1	19103.4	24654	33235.2
Affymetrix:CompositeSequence:Mouse430A_2:1415991_a_at	4667.3	1591.6	1424.4	9705.4	227	3181.6
Affymetrix:CompositeSequence:Mouse430A_2:1415992_at	1917.8	1619.2	2031.8	1328.7	1146.2	625.7
Affymetrix:CompositeSequence:Mouse430A_2:1415993_at	1927.7	1262.2	97.4	1254.9	1921.4	894.8
Affymetrix:CompositeSequence:Mouse430A_2:1415994_at	27.5	758.6	549.7	159	399.4	26.8
Affymetrix:CompositeSequence:Mouse430A_2:1415995_at	2489	128.8	3836.7	4780.6	2389	385.4
Affymetrix:CompositeSequence:Mouse430A_2:1415996_at	61222.1	81559.1	29057.2	38550.8	34489	38933.3
Affymetrix:CompositeSequence:Mouse430A_2:1415997_at	2134.1	627.6	402.2	2851.4	1889.8	161.4
Affymetrix:CompositeSequence:Mouse430A_2:1415998_at	2081.5	992	1445	3015	1958.8	1692.9
Affymetrix:CompositeSequence:Mouse430A_2:1415999_at	1054.5	99.8	1137.3	239.4	619.9	1441.5
Affymetrix:CompositeSequence:Mouse430A_2:1416000_a_at	13767.7	12557.6	20234.5	7511.4	11723.3	5491.1
Affymetrix:CompositeSequence:Mouse430A_2:1416001_a_at	1065.5	1607.3	110.9	110.6	2042	2168.8
Affymetrix:CompositeSequence:Mouse430A_2:1416002_x_at	772.9	1648.4	326.3	229.3	912.6	356.6
Affymetrix:CompositeSequence:Mouse430A_2:1416003_at	51.6	95.9	1081.9	237.5	165.8	23.4
Affymetrix:CompositeSequence:Mouse430A_2:1416004_at	9565.4	12397.5	14243	15008.5	9700.7	10359.4
Affymetrix:CompositeSequence:Mouse430A_2:1416005_at	40759.6	32477.8	36873.5	16382.5	44701.1	27557.1
Affymetrix:CompositeSequence:Mouse430A_2:1416006_at	1909.4	424	4533.9	1337.1	136.3	2045.5
Affymetrix:CompositeSequence:Mouse430A_2:1416007_at	29751.1	24403.9	16623.2	20373.8	11929.8	10747.6
Affymetrix:CompositeSequence:Mouse430A_2:1416008_at	7559.4	6178.9	5141.1	5348.2	5678	4652.7
Affymetrix:CompositeSequence:Mouse430A_2:1416009_at	1449.5	573.5	510.9	36.8	1330.4	203.6
Affymetrix:CompositeSequence:Mouse430A_2:1416010_a_at	959.5	1444.6	163.1	95.2	219.5	627.4
Affymetrix:CompositeSequence:Mouse430A_2:1416011_x_at	2084.1	3352.7	82.5	2447.7	1249.1	3197.9
Affymetrix:CompositeSequence:Mouse430A_2:1416012_at	292.9	238.5	3306.6	958.2	393.3	1781.7
Affymetrix:CompositeSequence:Mouse430A_2:1416013_at	4496.8	3704.5	459.2	2245.3	1192.3	501.3
Affymetrix:CompositeSequence:Mouse430A_2:1416014_at	12193.9	7809.9	5792.2	2969.8	11655.6	2197.4
Affymetrix:CompositeSequence:Mouse430A_2:1416015_s_at	5679.7	3990.7	3378	2586.5	3263.7	2744.6
Affymetrix:CompositeSequence:Mouse430A_2:1416016_at	7565.4	14414.6	6905.9	12083.7	8013	3725.3
Affymetrix:CompositeSequence:Mouse430A_2:1416017_at	1366.4	3691.4	2205.5	2352.6	2205	1617.3
Affymetrix:CompositeSequence:Mouse430A_2:1416018_at	986	1120.5	685.1	1251.4	131	1105.8
Affymetrix:CompositeSequence:Mouse430A_2:1416019_at	712.6	327.3	1727.6	442.7	70.6	1850.2
Affymetrix:CompositeSequence:Mouse430A_2:1416020_a_at	2279.1	2092.7	4549.1	2371.4	1314.5	290.1
Affymetrix:CompositeSequence:Mouse430A_2:1416021_a_at	906	1023.6	281.6	1924.7	27	593.3
Affymetrix:CompositeSequence:Mouse430A_2:1416022_at	4686.4	4506	2814.5	5866.4	4550.3	1414.9
Affymetrix:CompositeSequence:Mouse430A_2:1416023_at	35629	161.2	5264.9	4227.6	4325.2	596.8
Affymetrix:CompositeSequence:Mouse430A_2:1416024_x_at	25958.7	8683.8	21455.2	12854.7	12911.7	28395.2
Affymetrix:CompositeSequence:Mouse430A_2:1416025_at	943.5	1259.3	1811.2	991.8	1762.4	904.2
Affymetrix:CompositeSequence:Mouse430A_2:1416026_a_at	23050.6	19741.3	14276.2	6475.5	5615	5598.6
Affymetrix:CompositeSequence:Mouse430A_2:1416027_at	34959.6	27235.3	23388.8	25141.2	14743.2	22846.4
Affymetrix:CompositeSequence:Mouse430A_2:1416028_a_at	5652.1	7396.9	3519.2	2400.6	3063.4	6591
Affymetrix:CompositeSequence:Mouse430A_2:1416029_at	257.8	4029.1	101.8	135.3	3439.6	1534
Affymetrix:CompositeSequence:Mouse430A_2:1416030_a_at	3826.6	7843.8	14367.4	3043.2	8170.4	4142.6
Affymetrix:CompositeSequence:Mouse430A_2:1416031_s_at	895.7	6319.9	4484.8	1485.7	1736.8	4057.5
Affymetrix:CompositeSequence:Mouse430A_2:1416032_at	1034.1	85.3	456	856.4	588.4	1334.7
Affymetrix:CompositeSequence:Mouse430A_2:1416033_at	538.2	675.9	74.3	2220.4	841	185.5
Affymetrix:CompositeSequence:Mouse430A_2:1416034_at	42.6	1398.5	1158.3	8254.3	4882.9	8486.9
Affymetrix:CompositeSequence:Mouse430A_2:1416035_at	4971.4	2887.5	174.2	734.3	2628.5	3549
Affymetrix:CompositeSequence:Mouse430A_2:1416036_at	689.6	3403.3	1467.4	3108.1	1633.3	1655.8
Affymetrix:CompositeSequence:Mouse430A_2:1416037_a_at	41269.8	48118.8	56093.6	42473.4	26236	26636.3
Affymetrix:CompositeSequence:Mouse430A_2:1416038_at	1535.5	2004.6	150.7	1431.3	217	677.9
Affymetrix:CompositeSequence:Mouse430A_2:1416039_x_at	570.3	55.2	453	499.3	56.7	1105.3
Affymetrix:CompositeSequence:Mouse430A_2:1416040_at	42.9	52	195.9	68	1197	93.7
Affymetrix:CompositeSequence:Mouse430A_2:1416041_at	17937.2	8822.7	6383.5	4552.2	1167.8	1425.8
Affymetrix:CompositeSequence:Mouse430A_2:1416042_s_at	3563.5	10479.6	3408.2	7062.7	3384.6	4024.7
Affymetrix:CompositeSequence:Mouse430A_2:1416043_at	211.6	127.9	514.7	312	147.6	1851.3
Affymetrix:CompositeSequence:Mouse430A_2:1416044_at	2472.1	4433	1958.2	1249.9	2111.1	2261.6
Affymetrix:CompositeSequence:Mouse430A_2:1416045_a_at	5519.3	3230.8	5480.4	5792.4	6345.4	9471.2
Affymetrix:CompositeSequence:Mouse430A_2:1416046_a_at	1159	1307.8	2014.6	1220.7	1823.1	1084.7
Affymetrix:CompositeSequence:Mouse430A_2:1416047_at	909.7	1225.8	183.2	2012.2	2629.6	492.2
Affymetrix:CompositeSequence:Mouse430A_2:1416048_at	2847.4	5431.2	1259.9	5121.5	3070.3	4782.5
Affymetrix:CompositeSequence:Mouse430A_2:1416049_at	494.3	132	153.2	975.7	159.7	45.4
Affymetrix:CompositeSequence:Mouse430A_2:1416050_a_at	1098.1	78.7	764.7	221.7	29.3	122.3
Affymetrix:CompositeSequence:Mouse430A_2:1416051_at	948.4	344.2	1063.2	222.5	226.6	381.7
Affymetrix:CompositeSequence:Mouse430A_2:1416052_at	3814.3	2665.7	354.9	2940.2	1573.6	6994.5
Affymetrix:CompositeSequence:Mouse430A_2:1416053_at	33.9	43.3	130.7	69.7	412.3	428.9
Affymetrix:CompositeSequence:Mouse430A_2:1416054_at	82719.8	113095.5	89029.6	63153.7	55938.4	54865.7
Affymetrix:CompositeSequence:Mouse430A_2:1416055_at	749.4	444.1	1370.6	1350.6	154.5	153.4
Affymetrix:CompositeSequence:Mouse430A_2:1416056_a_at	58735.9	44881.9	44143.5	22404.7	46025.5	50983.9
Affymetrix:CompositeSequence:Mouse430A_2:1416057_at	2490.3	1658.8	2661.6	1193.7	2628.4	1937.3
Affymetrix:CompositeSequence:Mouse430A_2:1416058_s_at	119073.1	176456.7	154846.5	137670.5	131889.2	94689.2
Affymetrix:CompositeSequence:Mouse430A_2:1416059_at	1279.3	6561.7	3206.5	988.6	4090.6	3338.2
Affymetrix:CompositeSequence:Mouse430A_2:1416060_at	3101.1	2171.4	1713.8	1617	2158	3397.8
Affymetrix:CompositeSequence:Mouse430A_2:1416061_at	8831	5468.3	7302.7	4631.9	4580.7	5829.9
Affymetrix:CompositeSequence:Mouse430A_2:1416062_at	65	88.1	1588.3	172.2	213.2	76.2
Affymetrix:CompositeSequence:Mouse430A_2:1416063_x_at	419.6	374.6	437	157.2	1025.4	1141.9
Affymetrix:CompositeSequence:Mouse430A_2:1416064_a_at	65506.2	63588.5	59227.5	87990.4	47315.4	71859.7
Affymetrix:CompositeSequence:Mouse430A_2:1416065_a_at	4389.4	3280.8	2935.2	2325.4	2567.5	3246.6
Affymetrix:CompositeSequence:Mouse430A_2:1416066_at	116	2326.8	222.1	59.3	407.4	95.3
Affymetrix:CompositeSequence:Mouse430A_2:1416067_at	8006.7	4517.1	6454.5	5272.3	5706.2	9078.6
Affymetrix:CompositeSequence:Mouse430A_2:1416068_at	6128.5	6827.6	4600.3	6572.2	994.2	5054.7
Affymetrix:CompositeSequence:Mouse430A_2:1416069_at	58431.4	32542.6	22133.1	26825.9	25438.4	9354.4
Affymetrix:CompositeSequence:Mouse430A_2:1416070_a_at	19566.8	27116.7	13306.1	20644.5	17180.4	15586.6
Affymetrix:CompositeSequence:Mouse430A_2:1416071_at	2862	1610	1976.9	3163.8	4535.3	2452.5
Affymetrix:CompositeSequence:Mouse430A_2:1416072_at	468.1	967.1	34	311.7	301.1	1870.7
Affymetrix:CompositeSequence:Mouse430A_2:1416073_a_at	4108.1	2105.2	2315.1	2996.3	4936.3	7162.8
Affymetrix:CompositeSequence:Mouse430A_2:1416074_a_at	95642.4	97258.4	34505.8	65048.2	42786.3	49012.6
